source_id,job_title,company,location,job_url,salary_avg,salary_range_id,f_education_d3,f_education_s1,f_education_s2,f_ipk_required,f_min_gpa,f_major_it,f_major_engineering,f_major_business,f_academic_achievement,f_scholarship,f_transcript_required,f_certificate_required,f_english_required,f_computer_skill_required,f_portfolio_required,f_project_required,f_organization_required,f_leadership_required,f_student_cadre_proxy,f_event_committee,f_communication_required,f_teamwork_required,f_internship_required,f_fresh_graduate_allowed,f_work_experience_required,f_experience_years_min,job_family,region_group,salary_range_label,source_batch_file
1503,IT Support Staff,PT Netcom Scinergy Newsantara,Jakarta Raya,https://id.jobstreet.com/id/job/91993787?type=standard&ref=search-standalone&origin=cardTitle#sol=420ff9ea1dff861b9dc2e73b25d39256e292148c,6750000.0,4.0,1,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,software,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1506,Pre-Sales Engineer – Smart Solutions & IT (Mandarin Speaker),HITHINK TECHNOLOGY INDONESIA,Jakarta Selatan,https://id.jobstreet.com/id/job/92186766?type=standard&ref=search-standalone&origin=cardTitle#sol=287a7695a59d8bd48424fb78802ac5ad40b595d6,16500000.0,6.0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,software,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1507,IT Inside Sales Admin,PT One Rah Teknologi Indonesia,Jakarta Barat,https://id.jobstreet.com/id/job/91907301?type=standard&ref=search-standalone&origin=cardTitle#sol=cf0c273248dc9133ab184272817a69d9ad73542c,6750000.0,4.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1508,Technical Support IT Operation,PT Kinarya Alihdaya Mandiri,Jakarta Selatan,https://id.jobstreet.com/id/job/92275840?type=standard&ref=search-standalone&origin=cardTitle#sol=f4b50636b45d01bf08843f00ae2003c56dce5978,6600000.0,4.0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,engineering,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1509,Business Development Staff (IT Consultant) - IT Solutions - Jakarta (B-130874),RGF HR Agent Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92315558?type=standard&ref=search-standalone&origin=cardTitle#sol=222ca5025faa3659e52460c08c246b8a725d52e3,15000000.0,6.0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,business,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1510,Presales,PT Netcom Scinergy Newsantara,Bekasi,https://id.jobstreet.com/id/job/91993651?type=standard&ref=search-standalone&origin=cardTitle#sol=369002d73a255dc133c96d6090c91a31d4185fb6,9000000.0,5.0,0,1,0,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,2,software,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1511,Business Development Staff (IT Consultant) - IT Solutions - Jakarta (B-130874),RGF HR Agent Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92315558?type=standard&ref=search-standalone&origin=cardTitle#sol=438f51c393a4a63c069b1c5b678dce46337ad85c,15000000.0,6.0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,business,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1513,IT Support Specialist,PT Bimasakti Multi Sinergi,Yogyakarta,https://id.jobstreet.com/id/job/91879044?type=standard&ref=search-standalone&origin=cardTitle#sol=81c47ed50079d1c096f070df8fa420116583e781,3000000.0,2.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,software,jawa tengah diy,2 sampai < 4 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1514,IT Pre Sales,PT Sirius Digital Solusindo,Jakarta Barat,https://id.jobstreet.com/id/job/91819733?type=standard&ref=search-standalone&origin=cardTitle#sol=38c97fa3c19787b318bda013d97ce9eac6a867f5,6600000.0,4.0,1,1,0,0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1516,Presales,PT Netcom Scinergy Newsantara,Bekasi,https://id.jobstreet.com/id/job/91993651?type=standard&ref=search-standalone&origin=cardTitle#sol=8e0064c05588324a0e46b8ec9b6b344979ec78de,9000000.0,5.0,0,1,0,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,2,software,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1519,Mandarin Speaker Staff,PT Talentvis Consulting Indonesia,Jakarta Raya,https://id.jobstreet.com/id/job/91944058?type=standard&ref=search-standalone&origin=cardTitle#sol=4ca811e4c5299a7ecb42ce114968049492dc6e9f,12500000.0,6.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,administration,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1520,Account Executive Surabaya,PT Galva Galindra Multi Cipta,Surabaya,https://id.jobstreet.com/id/job/91801730?type=standard&ref=search-standalone&origin=cardTitle#sol=97c5e17bb1893ed35eca6f2768b7674948f8f389,6594500.0,4.0,1,1,0,0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,business,jawa timur,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1521,Junior Technical Support,PT Fusion Dinamika,Jakarta Barat,https://id.jobstreet.com/id/job/92273952?type=standard&ref=search-standalone&origin=cardTitle#sol=6308b42697a05ded61d21e80a8fb16ae4cffc8b0,6000000.0,4.0,0,1,0,0,0.0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,engineering,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1526,IT Administrator,Pengiklan Anonim,Jakarta Raya,https://id.jobstreet.com/id/job/92297890?type=standard&ref=search-standalone&origin=cardTitle#sol=0e6a859c8793ba2a6966cf8abbb33e30ae35e278,5250000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,data,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1528,Industrial Software Developer & Program Analyst,PT. Omega Group - Jakarta,Jakarta Pusat,https://id.jobstreet.com/id/job/92036471?type=standard&ref=search-standalone&origin=cardTitle#sol=4fd892c63c190c8996f4169e5e1f86760f8c3786,8500000.0,5.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,data,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1533,IT Product Associate,PT Netcom Scinergy Newsantara,Bekasi,https://id.jobstreet.com/id/job/91993714?type=standard&ref=search-standalone&origin=cardTitle#sol=a3253085a170c8be339747e747dfae54bf4bdc3f,12500000.0,6.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,software,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1535,"Interns (Data Analyst Intern, Digital Media Intern, IT Intern)",PT Himalaya Wellness Indonesia,Kelapa Gading,https://id.jobstreet.com/id/job/92103621?type=standard&ref=search-standalone&origin=cardTitle#sol=4f7fc6d8406176827573a184b06ea93184f2d361,2575000.0,2.0,0,0,0,0,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,data,jabodetabek,2 sampai < 4 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1539,Solution Architect,PT Dasa Aprilindo Sentosa,Jakarta Selatan,https://id.jobstreet.com/id/job/92196016?type=standard&ref=search-standalone&origin=cardTitle#sol=f7c2c792f99912541357b3cc992756c2b769bbd8,15000000.0,6.0,0,1,0,1,3.0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,data,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1542,Data Analyst,Brilliant Think Center,Ciputat Timur,https://id.jobstreet.com/id/job/92203280?type=standard&ref=search-standalone&origin=cardTitle#sol=9aead2429e1ec4f7c0a4326c88816bc39831d390,7750000.0,4.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,data,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1545,Tele Account Management (Fresh Graduate are welcome to apply),PT Adecco Personnel Indonesia,Yogyakarta,https://id.jobstreet.com/id/job/92196600?type=standard&ref=search-standalone&origin=cardTitle#sol=de09df937814687af5172a45bc2a4479f3947161,2900000.0,2.0,1,1,0,1,2.75,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,business,jawa tengah diy,2 sampai < 4 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1546,Junior Quality Assurance,PT. Sinergi Innovate Pratama,Jakarta Selatan,https://id.jobstreet.com/id/job/92039826?type=standard&ref=search-standalone&origin=cardTitle#sol=93a013416adde8f4b431b280b7f48c4f9e2353bc,5750000.0,3.0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,data,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1547,IT Functional,PT. INTISUMBER BAJASAKTI,Jakarta Utara,https://id.jobstreet.com/id/job/92220525?type=standard&ref=search-standalone&origin=cardTitle#sol=ec1ff1cd71b9683a8acfc696c85430f741c81940,10000000.0,6.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,3,data,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1553,IT Application Supervisor,PT Cipta Kreasisandang Mandiri (OSELLA),Penjaringan,https://id.jobstreet.com/id/job/92146843?type=standard&ref=search-standalone&origin=cardTitle#sol=9456415102fda65abd53b8103a82fb7753b5117b,8000000.0,5.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,2,engineering,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1557,IT Programmer,PT. Indo Pack Printing,Sidoarjo,https://id.jobstreet.com/id/job/91786128?type=standard&ref=search-standalone&origin=cardTitle#sol=97fc8faaac1b64b05edde1794c0f578258986e5e,7000000.0,4.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,data,jawa timur,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1558,Product Engineer,Catalyst Psychology & HR Management Services,Bekasi,https://id.jobstreet.com/id/job/92132347?type=standard&ref=search-standalone&origin=cardTitle#sol=13ad74fcf1b6ec6181a3d16eadcfffb92205fb6b,6300000.0,4.0,0,1,0,1,3.3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,software,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1563,Data Analyst,PT Bersaudara Inti Corpora,Jakarta Barat,https://id.jobstreet.com/id/job/92028378?type=standard&ref=search-standalone&origin=cardTitle#sol=8563d3b92a4192c0c33e6729a50804492ed05fce,11500000.0,6.0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,data,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1572,Business Analyst,PT Provalindo Nusa,Jakarta Selatan,https://id.jobstreet.com/id/job/92004117?type=standard&ref=search-standalone&origin=cardTitle#sol=c667950f587706f58210299f6f9e4483ca2af89e,6250000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1581,FULL STACK DEVELOPER,PT Transforme Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/91974413?type=standard&ref=search-standalone&origin=cardTitle#sol=16860f479cb7dbfc708cbc40e6d6c3b9e9a0effe,6000000.0,4.0,0,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,data,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1582,IT Audit Junior Executive (Assistant Manager),PT Tugu Reasuransi Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/91971554?type=standard&ref=search-standalone&origin=cardTitle#sol=7ed4826446c9a0f6aee89dc52c5cd0ba4979e277,13350000.0,6.0,0,1,0,0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,finance,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1583,Business Development Staff (IT Consultant) - IT Solutions - Jakarta (B-130874),RGF HR Agent Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92315558?type=standard&ref=search-standalone&origin=cardTitle#sol=f59f9aa3b8010388dd47d73ee780d9f8d4509924,15000000.0,6.0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,business,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1586,Techical Business Analyst,Agile Technica,Tangerang,https://id.jobstreet.com/id/job/92040192?type=standard&ref=search-standalone&origin=cardTitle#sol=60a6b65d7fac3e9750d5531aeda8f20336c1dc6f,6000000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,2,data,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1597,IT Business Analyst,Kop Sehati Makmur Abadi,Jatisampurna,https://id.jobstreet.com/id/job/92283854?type=standard&ref=search-standalone&origin=cardTitle#sol=fe23f8e2e7d4f91a37f526dca710cd14826724a0,5750000.0,3.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,software,lainnya,4 sampai < 6 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1600,Avaloq Developer – Defect Resolution / Application Support,G2 Comtech Asia Pte Ltd,Jakarta Raya,https://id.jobstreet.com/id/job/91796768?type=standard&ref=search-standalone&origin=cardTitle#sol=f09fbb4003a0da5eefb389105390e3f428ae8857,20500000.0,6.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,data,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1604,"Technical Lead – D365 CRM, Power Platforms",Avanade Malaysia Sdn Bhd,Jakarta Raya,https://id.jobstreet.com/id/job/91969509?type=standard&ref=search-standalone&origin=cardTitle#sol=1a7702eedcf3a527e23ce8901690eae74b1d7211,39000000.0,6.0,1,0,0,0,0.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,software,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1606,Business & Systems Analyst Digital Transformation - IT Consulting (B-130877),RGF HR Agent Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92303541?type=standard&ref=search-standalone&origin=cardTitle#sol=1579a382bfee8e455f89a0401b0b26fa3ff3d25e,16666666.0,6.0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,finance,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1610,Fresh Graduate Management Training Program (Onsite),Deliveree (PT Angkut Teknologi Indonesia),Jakarta Selatan,https://id.jobstreet.com/id/job/92004567?type=standard&ref=search-standalone&origin=cardTitle#sol=88f73972b9ce5b720e31a390bb3f86cf5deab454,6000000.0,4.0,0,1,1,1,3.0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1618,IT Business Development – System Integration,PT Suka Maju Gemilang,Jakarta Utara,https://id.jobstreet.com/id/job/91832870?type=standard&ref=search-standalone&origin=cardTitle#sol=dd41c57481dd07aebe93600c2f958e1bf5284e4a,7500000.0,4.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1621,Junior Technical Support,PT Fusion Dinamika,Jakarta Barat,https://id.jobstreet.com/id/job/92273952?type=standard&ref=search-standalone&origin=cardTitle#sol=bc960dc2adf31d6e3c41e17ce9cb11897b54fdaa,6000000.0,4.0,0,1,0,0,0.0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,engineering,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1625,Industrial Software Developer & Program Analyst,PT. Omega Group - Jakarta,Jakarta Pusat,https://id.jobstreet.com/id/job/92036471?type=standard&ref=search-standalone&origin=cardTitle#sol=f598f1f851985c858e0c7dcdaf4a1903089b2162,8500000.0,5.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,data,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1626,Full-stack Engineer,PT CryoCord Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/92060205?type=standard&ref=search-standalone&origin=cardTitle#sol=4f97cf863e5e96c12819136c90b293a21489ec57,20000000.0,6.0,0,0,0,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,data,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1627,Software Engineer Internship,OPPO Indonesia,Tangerang,https://id.jobstreet.com/id/job/91761487?type=standard&ref=search-standalone&origin=cardTitle#sol=151b3a37412b8b616edbb81b7b6a5c91b634900d,3000000.0,2.0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,data,jabodetabek,2 sampai < 4 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1630,IT Product Associate,PT Netcom Scinergy Newsantara,Bekasi,https://id.jobstreet.com/id/job/91993714?type=standard&ref=search-standalone&origin=cardTitle#sol=62c76f18673b8b64101bd5f2a53bc8486801b4ee,12500000.0,6.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,software,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1632,UI / UX Designer Internship,OPPO Indonesia,Tangerang,https://id.jobstreet.com/id/job/91774586?type=standard&ref=search-standalone&origin=cardTitle#sol=b3475cc322f2e286dbdd70780a977d3e0e7074a8,3000000.0,2.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,other,jabodetabek,2 sampai < 4 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1634,"Interns (Data Analyst Intern, Digital Media Intern, IT Intern)",PT Himalaya Wellness Indonesia,Kelapa Gading,https://id.jobstreet.com/id/job/92103621?type=standard&ref=search-standalone&origin=cardTitle#sol=667a9b4f6decdd1379c154abdc8d16b2c478bcfe,2575000.0,2.0,0,0,0,0,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,data,jabodetabek,2 sampai < 4 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1636,Solution Architect,PT Dasa Aprilindo Sentosa,Jakarta Selatan,https://id.jobstreet.com/id/job/92196016?type=standard&ref=search-standalone&origin=cardTitle#sol=a18c12dd64b1a230498bcf4d312bf136b5fe6f13,15000000.0,6.0,0,1,0,1,3.0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,data,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1637,IT support,Pengiklan Anonim,Jakarta Raya,https://id.jobstreet.com/id/job/91834228?type=standard&ref=search-standalone&origin=cardTitle#sol=c3e1ae4e9e432723d0c2d243c334a49f7b1fd83e,5150000.0,3.0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,software,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1643,Junior Quality Assurance,PT. Sinergi Innovate Pratama,Jakarta Selatan,https://id.jobstreet.com/id/job/92039826?type=standard&ref=search-standalone&origin=cardTitle#sol=e15ab293f99cc8dfa05a3d5d206be876a3194009,5750000.0,3.0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,data,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1646,Electrical Engineer / Service Engineer - Mechatronics,PT Xefco Technologies Indonesia,Majalengka,https://id.jobstreet.com/id/job/92009412?type=standard&ref=search-standalone&origin=cardTitle#sol=c45a8ce75b8e476a820b52126f9ca8eab5582313,12500000.0,6.0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,engineering,jawa barat,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1649,Staff Quality Control & Quality Assurance,PT DMX Trading Indonesia,Jakarta Utara,https://id.jobstreet.com/id/job/92247300?type=standard&ref=search-standalone&origin=cardTitle#sol=2f7d014682fe4e8383912e49e96ce968261d899f,5000000.0,3.0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,business,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1650,Product Engineer,Catalyst Psychology & HR Management Services,Bekasi,https://id.jobstreet.com/id/job/92132347?type=standard&ref=search-standalone&origin=cardTitle#sol=f0ed64f4a4f27474994b78e7bb9c7233a5114325,6300000.0,4.0,0,1,0,1,3.3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,software,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1654,Project Manager (IT),PT Nutech Integrasi,Jakarta Selatan,https://id.jobstreet.com/id/job/91780238?type=standard&ref=search-standalone&origin=cardTitle#sol=e7848bfd1966464d1f74ca340757caac195337af,10000000.0,6.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,software,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1656,Food Safety & Quality Manager,PT Sambal Bakar Indonesia,Tangerang,https://id.jobstreet.com/id/job/92284560?type=standard&ref=search-standalone&origin=cardTitle#sol=4401e3b9c2da9c57fb856ca5745b30445d46cb84,10000000.0,6.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,finance,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1660,Manager Quality Control ( QC-QMR ),KOHNO INDONESIA,Cikarang Selatan,https://id.jobstreet.com/id/job/92221495?type=standard&ref=search-standalone&origin=cardTitle#sol=2ef1b27da69ec2a34ca6facd921b340eb87b4bfd,12500000.0,6.0,1,1,0,0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,5,finance,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1668,FULL STACK DEVELOPER,PT Transforme Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/91974413?type=standard&ref=search-standalone&origin=cardTitle#sol=32a7ae69361514cd1548fcba2cc4da1f96ac8a4b,6000000.0,4.0,0,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,data,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1671,CSO,PT. Geoservices,Jakarta Selatan,https://id.jobstreet.com/id/job/92318026?type=standard&ref=search-standalone&origin=cardTitle#sol=9d45677d33d35486dd6daa67bce3abc4ddb68d8b,5500000.0,3.0,1,1,0,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,business,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1673,IT Audit Junior Executive (Assistant Manager),PT Tugu Reasuransi Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/91971554?type=standard&ref=search-standalone&origin=cardTitle#sol=e8461bb36b4cc99a2998f42d32f453bf9af0753a,13350000.0,6.0,0,1,0,0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,finance,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1675,Staff QC Incoming,PT Nawasena Sentosa Utama,Legok,https://id.jobstreet.com/id/job/91947819?type=standard&ref=search-standalone&origin=cardTitle#sol=083269588125398741fc1396ac092f85bc4d170a,5750000.0,3.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,engineering,lainnya,4 sampai < 6 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1680,MONITORING / FIELD ENGINEER,PT Prestasi Piranti Informasi (NEUVIZ),Jakarta Selatan,https://id.jobstreet.com/id/job/91761614?type=standard&ref=search-standalone&origin=cardTitle#sol=88c21215017d0c91fdbc2298c5deaa68938baff1,7000000.0,4.0,1,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2,engineering,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1681,QUALITY ASSURANCE - GARMENT,PT Doosan Cipta Busana Jaya,Sukabumi,https://id.jobstreet.com/id/job/92029111?type=standard&ref=search-standalone&origin=cardTitle#sol=4914beae885a9d4fb3f1049e48bcae135b096b01,6500000.0,4.0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,engineering,jawa barat,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1687,QUALITY SYSTEM ENGINEER,PT. Yuto Packaging Technology Indonesia,Jombang,https://id.jobstreet.com/id/job/92175502?type=standard&ref=search-standalone&origin=cardTitle#sol=9b2fa8e6fc58edf5033d34571286a711d0f7509b,10000000.0,6.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,finance,jawa timur,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
1689,QA or Tester (Onsite at Yogya),PT. Amalura Multi Dimensi,Yogyakarta,https://id.jobstreet.com/id/job/91842214?type=standard&ref=search-standalone&origin=cardTitle#sol=03e6ff29e6c9696ffe9e0720b73f23a32a3b7391,6000000.0,4.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,engineering,jawa tengah diy,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
